adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,date,year,month,movieId,latent_vec_0,latent_vec_1,bias,latent_vec_nobias_0,latent_vec_nobias_1,latent_vec_nobias_2,latent_vec_nobias_3
False,,100000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",http://www.thewolfofwallstreet.com/,106646,tt0993846,en,The Wolf of Wall Street,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",16.382422000000002,/vK1o5rZGqxyovfIhZyMELhk03wO.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Appian Way', 'id': 562}, {'name': 'EMJAG Productions', 'id': 14654}, {'name': 'Red Granite Pictures', 'id': 19177}, {'name': 'Sikelia Productions', 'id': 23243}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-12-25,392000694.0,180.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,EARN. SPEND. PARTY.,The Wolf of Wall Street,False,7.9,6768.0,2013-12-25,2013.0,12.0,106782,-0.3659711665239699,-0.8457118051591513,0.4,1.536769552508627,0.012905970826791874,-1.5261307518994065,-1.5212090407296839
False,,40000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",http://www.americanhustle-movie.com/,168672,tt1800241,en,American Hustle,"A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild FBI agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and mafia.",16.478036,/mhB7C62lSMpGO2HYNaW6d7W3TVH.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Atlas Entertainment', 'id': 507}, {'name': 'Annapurna Pictures', 'id': 13184}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-12-12,251171807.0,138.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Everyone Hustles To Survive,American Hustle,False,6.8,2868.0,2013-12-12,2013.0,12.0,106916,-0.030885461845518724,-0.748109783945975,0.023225674825096465,1.1437936264828623,0.26033784880742117,0.22058850384321516,-1.5484000044159354
False,,90000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,116745,tt0359950,en,The Secret Life of Walter Mitty,A timid magazine photo manager who lives life vicariously through daydreams embarks on a true-life adventure when a negative goes missing.,8.684892,/b0nIj7dr2bcLAn3erYhql7f6aUm.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Ingenious Media', 'id': 290}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Samuel Goldwyn Films', 'id': 9118}, {'name': 'Big Screen Productions', 'id': 10893}, {'name': 'Red Hour Films', 'id': 12178}, {'name': 'TSG Entertainment', 'id': 22213}, {'name': 'Down Productions', 'id': 37336}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-12-18,188133322.0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Stop Dreaming, Start Living",The Secret Life of Walter Mitty,False,7.0,3213.0,2013-12-18,2013.0,12.0,106918,0.08486470195727193,0.21434923035212508,0.07578096619453784,1.3141138165870374,-0.9424656482678655,0.3317513809443249,-1.6882055694211808
False,,23000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",http://www.herthemovie.com/,152601,tt1798709,en,Her,"In the not so distant future, Theodore, a lonely writer purchases a newly developed operating system designed to meet the user's every needs. To Theordore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",13.829514999999999,/fsoTLnUXEUTNuVCBxAJMY0HPPd.jpg,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Annapurna Pictures', 'id': 13184}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-12-18,47351251.0,126.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A Spike Jonze Love Story,Her,False,7.9,4215.0,2013-12-18,2013.0,12.0,106920,0.2841715352918096,-1.7636338591153955,0.4,2.001246922670708,1.074584802408118,0.13457781264910484,-1.5339107842657622
False,,40000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",http://www.lonesurvivorfilm.com/,193756,tt1091191,en,Lone Survivor,"Based on the failed June 28, 2005 mission ""Operation Red Wing."" Four members of SEAL Team 10, were tasked with the mission to capture or kill notorious Taliban leader, Ahmad Shah. Only one member of the team survived.",10.855502,/c7Sqof18FgkoNcA0r5BFUcPLER1.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Weed Road Pictures', 'id': 433}, {'name': 'Herrick Entertainment', 'id': 6666}, {'name': 'Leverage Management', 'id': 8536}, {'name': 'Closest to the Hole Productions', 'id': 8537}, {'name': 'Emmett/Furla Films', 'id': 10405}, {'name': 'Envision Entertainment Corporation', 'id': 11030}, {'name': 'Film 44', 'id': 20153}, {'name': 'Foresight Unlimited', 'id': 21897}, {'name': 'Hollywood Studios International', 'id': 22610}, {'name': 'Spikings Entertainment', 'id': 22611}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-12-24,149295601.0,121.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Based on True Acts of Courage,Lone Survivor,False,7.4,1549.0,2013-12-24,2013.0,12.0,107069,-0.14027371661839105,1.3914277323717807,0.12328024003958586,0.15306059632258368,-1.1296167020675898,-1.5363209474946928,-1.4214045441912526
False,,35000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,140823,tt2140373,en,Saving Mr. Banks,Author P.L. Travers travels from London to Hollywood as Walt Disney Pictures adapts her novel Mary Poppins for the big screen.,15.130888,/mvs3reS18RP6IhjLwwLeVtkoeg0.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'BBC Films', 'id': 288}, {'name': 'Ruby Films', 'id': 2054}, {'name': 'Essential Media & Entertainment', 'id': 6747}, {'name': 'Hopscotch Features', 'id': 21079}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-11-16,112544580.0,125.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Where her book ended, their story began.",Saving Mr. Banks,False,7.3,1256.0,2013-11-16,2013.0,11.0,107141,0.5775325124211518,0.6283103533883375,0.08484246484564878,1.0794982512510822,-1.3132660317008882,0.4263826141250927,-1.54819621380654
False,"{'id': 93791, 'name': 'Anchorman Collection', 'poster_path': '/xjnbrB93Vj5yGYwU0uuW8Tu2qoc.jpg', 'backdrop_path': '/eUU6edsZcr7I0AO8rHcB3vQwcOH.jpg'}",50000000,"[{'id': 35, 'name': 'Comedy'}]",,109443,tt1229340,en,Anchorman 2: The Legend Continues,"With the 70s behind him, San Diego's top rated newsman, Ron Burgundy, returns to take New York's first 24-hour news channel by storm.",7.600751,/66HbvNKmfxYoOHAp1IVIYQsFoeA.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Gary Sanchez Productions', 'id': 4740}, {'name': 'Apatow Productions', 'id': 10105}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-12-18,173649015.0,119.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It's kind of a big deal,Anchorman 2: The Legend Continues,False,6.0,940.0,2013-12-18,2013.0,12.0,107348,-1.121960081944979,0.18072257985928045,-0.3265202304591985,-1.4578057864735596,1.827966685664807,-0.7837584573078777,-1.7701528520363485
False,,39200000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",http://snowpiercer-film.com/,110415,tt1706620,ko,Snowpiercer,"In a future where a failed global-warming experiment kills off most life on the planet, a class system evolves aboard the Snowpiercer, a train that travels around the globe via a perpetual-motion engine.",14.131905999999999,/oP0ZWr6MsaQ1TV7xvnZJMKSfz0H.jpg,"[{'name': 'CJ Entertainment', 'id': 7036}, {'name': 'Opus Pictures', 'id': 7270}, {'name': 'Stillking Films', 'id': 11345}, {'name': 'SnowPiercer', 'id': 21122}, {'name': 'Moho Film', 'id': 34725}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'CZ', 'name': 'Czech Republic'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-08-01,86758912.0,126.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,"AD 2031, the passengers in the train are the only survivors on Earth.",Snowpiercer,False,6.7,2910.0,2013-08-01,2013.0,8.0,107406,-0.3429144906450787,-1.124917164886958,0.06334925483803608,0.6967663168441239,0.5719148031193896,-0.223494703740316,-1.5233155232286113
False,"{'id': 283579, 'name': 'Divergent Collection', 'poster_path': '/nXuCj7NcsC2bPJlwD6t2l9ZTDnt.jpg', 'backdrop_path': '/uExS9jcaFBM1wJhkn1Q1P0MFpv6.jpg'}",85000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.thedivergentseries.movie/#divergent,157350,tt1840309,en,Divergent,"In a world divided into factions based on personality types, Tris learns that she's been classified as Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",21.572585,/yTtx2ciqk4XdN1oKhMMDy3f5ue3.jpg,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Red Wagon Entertainment', 'id': 14440}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-14,288747895.0,139.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What makes you different makes you dangerous.,Divergent,False,6.9,4784.0,2014-03-14,2014.0,3.0,108190,0.09589497851466607,2.4567451324623906,-0.4409851395628272,-1.4996633210584651,-1.4093510356615984,-0.05092366867227012,-1.5444609515687646
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",http://enemy-movie.com,181886,tt2316411,en,Enemy,A mild-mannered college professor discovers a look-alike actor and delves into the other man's private affairs.,12.66992,/aQkyFHzNzZoMhxZ7c0IaK8BljED.jpg,"[{'name': 'Rhombus Media', 'id': 164}, {'name': 'Roxbury Pictures', 'id': 21380}, {'name': 'micro_scope', 'id': 21381}, {'name': 'Mecanismo Films', 'id': 21382}, {'name': 'A24', 'id': 41077}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",2013-12-31,3396726.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You can’t escape Yourself!,Enemy,False,6.7,1326.0,2013-12-31,2013.0,12.0,108729,-0.5460261957197448,-2.7262182575572846,-0.0801833830779736,1.1314052856055006,1.7739032991314634,0.454832064357816,-1.6225429836802483
False,"{'id': 325470, 'name': 'The Lego Movie Collection', 'poster_path': '/hsBJxdgF1BK1M98dWAaikvTlym7.jpg', 'backdrop_path': '/sQNiamRBTh2aTjQ8aYCJ69MngTM.jpg'}",60000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",http://www.thelegomovie.com,137106,tt1490017,en,The Lego Movie,"An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from gluing the universe together.",16.418132999999997,/lMHbadNmznKs5vgBAkHxKGHulOa.jpg,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'DC Comics', 'id': 429}, {'name': 'Vertigo Entertainment', 'id': 829}, {'name': 'Lin Pictures', 'id': 2723}, {'name': 'Warner Bros. Animation', 'id': 2785}, {'name': 'LEGO', 'id': 4081}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Animal Logic', 'id': 8089}, {'name': 'Warner Animation Group', 'id': 25120}, {'name': 'RatPac-Dune Entertainment', 'id': 41624}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-02-06,469160692.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The story of a nobody who saved everybody.,The Lego Movie,False,7.5,3127.0,2014-02-06,2014.0,2.0,108932,1.7215566159285978,-0.17276888635722845,0.14335300369542964,1.805587453487186,-0.524093646354805,0.677421007833981,-1.762174341763946
False,"{'id': 5547, 'name': 'RoboCop Collection', 'poster_path': '/foJBQb9oEOH0mGh77tXyoxXCfzU.jpg', 'backdrop_path': '/azQScQWHpz5puIV4YeCcqgiT9Tn.jpg'}",120000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.robocop.com,97020,tt1234721,en,RoboCop,"In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology.  Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America.  Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it.  When Alex Murphy – a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit – is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer.  OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine.",10.246549,/hFQcC5eSSHqJfk70RdgrMMxGuYt.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Strike Entertainment', 'id': 655}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-01-30,242688965.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,We've got the future under control.,RoboCop,False,5.7,2385.0,2014-01-30,2014.0,1.0,108945,-0.5523248270253656,1.4224791441502047,-0.3855060018252447,-1.724808705290937,0.16397330767287666,0.20839624788376582,-1.5513296747768341
False,,30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,120467,tt2278388,en,The Grand Budapest Hotel,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",14.442048000000002,/nX5XotM9yprCKarRH4fzOq1VM1J.jpg,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Scott Rudin Productions', 'id': 258}, {'name': 'Studio Babelsberg', 'id': 264}, {'name': 'Indian Paintbrush', 'id': 9350}, {'name': 'TSG Entertainment', 'id': 22213}, {'name': 'American Empirical Pictures', 'id': 23449}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2014-02-26,174600318.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,A perfect holiday without leaving home.,The Grand Budapest Hotel,False,8.0,4644.0,2014-02-26,2014.0,2.0,109374,0.5008783383121367,-1.975674596816975,0.4,2.3636349291817202,0.8837505928384157,0.20193010914927245,-1.5117419167656874
False,,165000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.interstellarmovie.net/,157336,tt0816692,en,Interstellar,Interstellar chronicles the adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,32.213481,/nBNZadXqJSdt05SHLqgT0HuC5Gm.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Legendary Pictures', 'id': 923}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Syncopy', 'id': 9996}, {'name': 'Lynda Obst Productions', 'id': 13769}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2014-11-05,675120017.0,169.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Mankind was born on Earth. It was never meant to die here.,Interstellar,False,8.1,11187.0,2014-11-05,2014.0,11.0,109487,0.4457402768163173,0.0251453593505645,0.4000000000000001,2.030198708240255,-1.3338089650169438,-1.986101208717158,-1.4722658324691649
False,,50000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",,225574,tt2024469,en,Non-Stop,"Bill Marks is a burned-out veteran of the Air Marshals service. He views the assignment not as a life-saving duty, but as a desk job in the sky. However, today's flight will be no routine trip. Shortly into the transatlantic journey from New York to London, he receives a series of mysterious text messages ordering him to have the government transfer $150 million into a secret account, or a passenger will die every 20 minutes.",19.650229,/ifgEHE1ortukpBF6wh03HCuctdr.jpg,"[{'name': 'StudioCanal', 'id': 694}, {'name': 'Silver Pictures', 'id': 1885}, {'name': 'TF1 Films Production', 'id': 3823}, {'name': 'Canal+', 'id': 5358}, {'name': 'Anton Capital Entertainment (ACE)', 'id': 20664}, {'name': 'TF1', 'id': 22123}, {'name': 'LOVEFiLM International', 'id': 26387}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-01-26,222809600.0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,The hijacking was just the beginning.,Non-Stop,False,6.8,2302.0,2014-01-26,2014.0,1.0,109578,-0.3236145066379326,1.5573367517752303,-0.12936460408034312,-0.32471736981004923,-0.3768423409936199,-0.13093675853204007,-1.5066959591920859
False,"{'id': 125570, 'name': '300 Collection', 'poster_path': '/nKQqh6kJvPdpOJD24enD3Bm1Hy5.jpg', 'backdrop_path': '/mLLztGKyxSLoWjgRSpmm9W12VsU.jpg'}",110000000,"[{'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}]",http://www.300themovie.com/,53182,tt1253863,en,300: Rise of an Empire,"Based on Frank Miller's latest graphic novel Xerxes and told in the breathtaking visual style of the blockbuster ""300,"" this new chapter of the epic saga takes the action to a fresh battlefield--on the sea--as Greek general Themistokles attempts to unite all of Greece by leading the charge that will change the course of the war. ""300: Rise of an Empire"" pits Themistokles against the massive invading Persian forces led by mortal-turned-god Xerxes and Artemesia, the vengeful commander of the Persian navy.",12.904677000000001,/gWQf5j3ZqEfOdW2rIZnkuOOva78.jpg,"[{'name': 'Legendary Pictures', 'id': 923}, {'name': 'Hollywood Gang Productions', 'id': 2994}, {'name': 'Atmosphere Entertainment MM', 'id': 2995}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Nimar Studios', 'id': 7636}, {'name': 'Cruel and Unusual Films', 'id': 78685}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-05,337580051.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Seize your glory!,300: Rise of an Empire,False,6.1,2438.0,2014-03-05,2014.0,3.0,109673,-0.8781051894697107,1.4299007435365556,-0.4786436792488677,-1.7797112993150888,-0.8644619393649393,-0.3784791146294976,-1.5826341503398211
False,,13300000,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",,97370,tt1441395,en,Under the Skin,"Jonathan Glazer's atmospheric, visually arresting abstraction stars Scarlett Johansson as a seductive alien who prowls the streets of Glasgow in search of prey: unsuspecting men who fall under her spell, only to be consumed by a strange liquid pool.",6.707974,/vYbCF0Hn6f4kVtOtVF3FiktiiXd.jpg,"[{'name': 'Scottish Screen', 'id': 698}, {'name': 'UK Film Council', 'id': 2452}, {'name': 'FilmNation Entertainment', 'id': 7493}, {'name': 'Nick Wechsler Productions', 'id': 8073}, {'name': 'Creative Scotland', 'id': 8087}, {'name': 'British Film Institute', 'id': 8092}, {'name': 'Film4', 'id': 9349}, {'name': 'Silver Reel', 'id': 12075}, {'name': 'JW Films', 'id': 27543}, {'name': 'A24', 'id': 41077}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-14,5380251.0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A mysterious seductress preys upon the population of Scotland,Under the Skin,False,6.0,1118.0,2014-03-14,2014.0,3.0,109848,-0.4796172419231514,-4.045763064475835,-0.40075172340694665,0.3168690358235624,3.094462559245394,0.1799879820505454,-1.5165305808856038
False,"{'id': 131295, 'name': 'Captain America Collection', 'poster_path': '/2tOgiY533JSFp7OrVlkeRJvsZpI.jpg', 'backdrop_path': '/nZSYqitBkAvmoq5IrsGsSWuhSC8.jpg'}",170000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.captainamericathewintersoldiermovie.com,100402,tt1843866,en,Captain America: The Winter Soldier,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",18.717704,/5TQ6YDmymBpnF005OyoB7ohZps9.jpg,"[{'name': 'Marvel Studios', 'id': 420}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-20,714766572.0,136.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,In heroes we trust.,Captain America: The Winter Soldier,False,7.6,5881.0,2014-03-20,2014.0,3.0,110102,2.336109619759117,1.8347651003042582,0.0,0.4367608313015887,-2.2618789911482153,-2.132580584578411,-1.7666104465850054
False,,125000000,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",http://www.noahmovie.com,86834,tt1959490,en,Noah,A man who suffers visions of an apocalyptic deluge takes measures to protect his family from the coming flood.,14.924487,/5wioUjzwr91fvq7ydunxK2CPSxi.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'Protozoa Pictures', 'id': 7503}, {'name': 'Disruption Entertainment', 'id': 10256}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-20,362637473.0,139.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The end of the world is just the beginning.,Noah,False,5.5,2408.0,2014-03-20,2014.0,3.0,110127,-0.5301803794922731,0.41452703777882277,-0.5833953753172071,-1.6266076228496071,1.1259174055403858,1.4447518414096345,-1.5200138030134078
False,"{'id': 125574, 'name': 'The Amazing Spider-Man Collection', 'poster_path': '/moNJa86FgDYy8SWeDym2gnsLLMa.jpg', 'backdrop_path': '/aLrNTcLN2kDu9jAJ4tS5haiWGc6.jpg'}",200000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",http://www.theamazingspiderman.com,102382,tt1872181,en,The Amazing Spider-Man 2,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",26.23687,/mUjWof8LHDgCZC9mFp0UYKBf1Dm.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Marvel Enterprises', 'id': 19551}, {'name': 'Avi Arad Productions', 'id': 31828}, {'name': 'Matt Tolmach Productions', 'id': 53462}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-04-16,705717432.0,142.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,No more secrets.,The Amazing Spider-Man 2,False,6.5,4274.0,2014-04-16,2014.0,4.0,110553,0.5252120428135318,2.4699626764501565,-0.49526893542106926,-1.4719717910838106,-1.282640840168646,0.024232496498548653,-1.6031044655546838
False,,100000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",,157353,tt2209764,en,Transcendence,"Two leading computer scientists work toward their goal of Technological Singularity,  as a radical anti-technology organization fights to prevent them from creating a world where computers can transcend the abilities of the human brain.",9.730176,/4eESVBvr7KEvPGUZVL5LDWsANda.jpg,"[{'name': 'Alcon Entertainment', 'id': 1088}, {'name': 'Syncopy', 'id': 9996}, {'name': 'DMG Entertainment', 'id': 10289}, {'name': 'Straight Up Films', 'id': 13403}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-04-16,103039258.0,119.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Yesterday, Dr. Will Caster was only human...",Transcendence,False,5.9,2339.0,2014-04-16,2014.0,4.0,110730,-1.6451824604375171,1.2254922649421092,-0.4171248859119355,-1.1704071610352678,0.3421060491450535,-0.47128537776977375,-1.6022763747816797
False,"{'id': 400700, 'name': 'Neighbors Collection', 'poster_path': '/iBPR2I6kByq7ZwBnwXVrYOHRj4U.jpg', 'backdrop_path': '/x5S20jb15ruRQd0gY1ZST9dJP7b.jpg'}",18000000,"[{'id': 35, 'name': 'Comedy'}]",,195589,tt2004420,en,Neighbors,A couple with a newborn baby face unexpected difficulties after they are forced to live next to a fraternity house.,11.90575,/bpj8myebvnTw5HDmzTSI8N6WFYr.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Point Grey Pictures', 'id': 16615}, {'name': 'Good Universe', 'id': 17393}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-05-08,268157400.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Family vs. Frat,Neighbors,False,6.2,2773.0,2014-05-08,2014.0,5.0,111113,-1.0461518666020009,0.8287642873605369,-0.3912871888121534,-0.9411772918743746,-0.10709520082644164,0.37100565834685073,-1.5206542328951165
